id_facture;id_contrat;date_emission;date_echeance;periode_debut;periode_fin;montant_ht;tva;montant_ttc;cout_energie;consommation;statut_paiement;id_client;id_compteur;created_at;updated_at;montant_ht ;montant_ttc_1;cout_energie_1
FAC00000187         ;CTR000017      ;2024/06/28 00:00:00.000;2024/07/28 00:00:00.000;2024/05/29 00:00:00.000;2024/06/28 00:00:00.000;40;20;48;24;444;Payée     ;CLI00190  ;GAZ_0036            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;40;48;24
FAC00000272         ;CTR000024      ;2024/06/28 00:00:00.000;2024/07/28 00:00:00.000;2024/05/29 00:00:00.000;2024/06/28 00:00:00.000;295;20;354;177;70;En retard ;CLI00150  ;EAU_0098            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;295;354;177
FAC00000451         ;CTR000040      ;2024/06/28 00:00:00.000;2024/07/28 00:00:00.000;2024/05/29 00:00:00.000;2024/06/28 00:00:00.000;32;20;39;19;364;Payée     ;CLI00020  ;GAZ_0093            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;32;39;19
FAC00000989         ;CTR000086      ;2024/06/28 00:00:00.000;2024/07/28 00:00:00.000;2024/05/29 00:00:00.000;2024/06/28 00:00:00.000;42;20;50;25;467;Payée     ;CLI00172  ;GAZ_0126            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;42;50;25
FAC00001107         ;CTR000096      ;2024/06/29 00:00:00.000;2024/07/29 00:00:00.000;2024/05/30 00:00:00.000;2024/06/29 00:00:00.000;13;20;16;8;149;Payée     ;CLI00138  ;GAZ_0045            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;13;16;8
FAC00001867         ;CTR000162      ;2024/06/29 00:00:00.000;2024/07/29 00:00:00.000;2024/05/30 00:00:00.000;2024/06/29 00:00:00.000;16;20;20;10;185;En retard ;CLI00004  ;GAZ_0093            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;16;20;10
FAC00001044         ;CTR000091      ;2024/06/30 00:00:00.000;2024/07/30 00:00:00.000;2024/05/31 00:00:00.000;2024/06/30 00:00:00.000;65;20;78;39;437;En attente;CLI00081  ;ELEC_0031           ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;65;78;39
FAC00001532         ;CTR000132      ;2024/07/01 00:00:00.000;2024/07/31 00:00:00.000;2024/06/01 00:00:00.000;2024/07/01 00:00:00.000;52;20;62;31;347;Payée     ;CLI00026  ;ELEC_0118           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;52;62;31
FAC00001461         ;CTR000126      ;2024/07/02 00:00:00.000;2024/08/01 00:00:00.000;2024/06/02 00:00:00.000;2024/07/02 00:00:00.000;9;20;11;5;105;Payée     ;CLI00199  ;GAZ_0024            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;9;11;5
FAC00000679         ;CTR000060      ;2024/07/03 00:00:00.000;2024/08/02 00:00:00.000;2024/06/03 00:00:00.000;2024/07/03 00:00:00.000;173;20;208;104;1156;Payée     ;CLI00022  ;ELEC_0028           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;173;208;104
FAC00001905         ;CTR000165      ;2024/07/03 00:00:00.000;2024/08/02 00:00:00.000;2024/06/03 00:00:00.000;2024/07/03 00:00:00.000;20;20;25;12;232;Payée     ;CLI00151  ;GAZ_0018            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;20;25;12
FAC00002033         ;CTR000176      ;2024/07/04 00:00:00.000;2024/08/03 00:00:00.000;2024/06/04 00:00:00.000;2024/07/04 00:00:00.000;20;20;24;12;223;En attente;CLI00182  ;GAZ_0036            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;20;24;12
FAC00002042         ;CTR000177      ;2024/07/04 00:00:00.000;2024/08/03 00:00:00.000;2024/06/04 00:00:00.000;2024/07/04 00:00:00.000;394;20;473;236;93;En attente;CLI00089  ;EAU_0134            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;394;473;236
FAC00000125         ;CTR000011      ;2024/07/05 00:00:00.000;2024/08/04 00:00:00.000;2024/06/05 00:00:00.000;2024/07/05 00:00:00.000;382;20;458;229;91;En attente;CLI00072  ;EAU_0140            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;382;458;229
FAC00000317         ;CTR000028      ;2024/07/05 00:00:00.000;2024/08/04 00:00:00.000;2024/06/05 00:00:00.000;2024/07/05 00:00:00.000;39;20;47;23;441;En attente;CLI00028  ;GAZ_0024            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;39;47;23
FAC00000824         ;CTR000072      ;2024/07/05 00:00:00.000;2024/08/04 00:00:00.000;2024/06/05 00:00:00.000;2024/07/05 00:00:00.000;106;20;127;63;25;En attente;CLI00185  ;EAU_0116            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;106;127;63
FAC00001546         ;CTR000133      ;2024/07/05 00:00:00.000;2024/08/04 00:00:00.000;2024/06/05 00:00:00.000;2024/07/05 00:00:00.000;298;20;357;178;70;Payée     ;CLI00041  ;EAU_0113            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;298;357;178
FAC00000309         ;CTR000027      ;2024/07/06 00:00:00.000;2024/08/05 00:00:00.000;2024/06/06 00:00:00.000;2024/07/06 00:00:00.000;233;20;280;140;1556;Payée     ;CLI00163  ;ELEC_0040           ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;233;280;140
FAC00000349         ;CTR000031      ;2024/07/06 00:00:00.000;2024/08/05 00:00:00.000;2024/06/06 00:00:00.000;2024/07/06 00:00:00.000;17;20;21;10;199;Payée     ;CLI00048  ;GAZ_0111            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;17;21;10
FAC00001802         ;CTR000155      ;2024/07/06 00:00:00.000;2024/08/05 00:00:00.000;2024/06/06 00:00:00.000;2024/07/06 00:00:00.000;216;20;260;130;1445;En attente;CLI00166  ;ELEC_0022           ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;216;260;130
FAC00000587         ;CTR000051      ;2024/07/07 00:00:00.000;2024/08/06 00:00:00.000;2024/06/07 00:00:00.000;2024/07/07 00:00:00.000;129;20;155;77;30;En retard ;CLI00140  ;EAU_0047            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;129;155;77
FAC00001073         ;CTR000093      ;2024/07/07 00:00:00.000;2024/08/06 00:00:00.000;2024/06/07 00:00:00.000;2024/07/07 00:00:00.000;411;20;493;246;97;En attente;CLI00037  ;EAU_0131            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;411;493;246
FAC00000672         ;CTR000059      ;2024/07/08 00:00:00.000;2024/08/07 00:00:00.000;2024/06/08 00:00:00.000;2024/07/08 00:00:00.000;11;20;13;6;126;Payée     ;CLI00093  ;GAZ_0138            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;11;13;6
FAC00000770         ;CTR000067      ;2024/07/08 00:00:00.000;2024/08/07 00:00:00.000;2024/06/08 00:00:00.000;2024/07/08 00:00:00.000;-181;20;217;108;1208;Payée     ;CLI00007  ;ELEC_0124           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;181;217;108
FAC00000997         ;CTR000087      ;2024/07/10 00:00:00.000;2024/08/09 00:00:00.000;2024/06/10 00:00:00.000;2024/07/10 00:00:00.000;8;20;9;4;88;En attente;CLI00164  ;GAZ_0081            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;8;9;4
FAC00002046         ;CTR000178      ;2024/07/11 00:00:00.000;2024/08/10 00:00:00.000;2024/06/11 00:00:00.000;2024/07/11 00:00:00.000;159;20;191;95;1061;Payée     ;CLI00185  ;ELEC_0067           ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;159;191;95
FAC00000850         ;CTR000074      ;2024/07/13 00:00:00.000;2024/08/12 00:00:00.000;2024/06/13 00:00:00.000;2024/07/13 00:00:00.000;93;20;112;56;623;Payée     ;CLI00088  ;ELEC_0028           ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;93;112;56
FAC00001248         ;CTR000108      ;2024/07/13 00:00:00.000;2024/08/12 00:00:00.000;2024/06/13 00:00:00.000;2024/07/13 00:00:00.000;213;20;255;127;50;Payée     ;CLI00194  ;EAU_0011            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;213;255;127
FAC00000951         ;CTR000083      ;2024/07/14 00:00:00.000;2024/08/13 00:00:00.000;2024/06/14 00:00:00.000;2024/07/14 00:00:00.000;91;20;109;54;21;Payée     ;CLI00181  ;EAU_0017            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;91;109;54
FAC00001419         ;CTR000122      ;2024/07/14 00:00:00.000;2024/08/13 00:00:00.000;2024/06/14 00:00:00.000;2024/07/14 00:00:00.000;102;20;122;61;24;Payée     ;CLI00161  ;EAU_0107            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;102;122;61
FAC00000017         ;CTR000002      ;2024/07/15 00:00:00.000;2024/08/14 00:00:00.000;2024/06/15 00:00:00.000;2024/07/15 00:00:00.000;8;20;10;5;96;Payée     ;CLI00021  ;GAZ_0096            ;2026/01/03 22:25:19.000000000;2026/01/03 22:25:19.000000000;8;10;5
FAC00000363         ;CTR000032      ;2024/07/15 00:00:00.000;2024/08/14 00:00:00.000;2024/06/15 00:00:00.000;2024/07/15 00:00:00.000;42;20;51;25;477;Payée     ;CLI00143  ;GAZ_0132            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;42;51;25
FAC00000176         ;CTR000016      ;2024/07/16 00:00:00.000;2024/08/15 00:00:00.000;2024/06/16 00:00:00.000;2024/07/16 00:00:00.000;202;20;243;121;1353;En attente;CLI00139  ;ELEC_0085           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;202;243;121
FAC00001184         ;CTR000102      ;2024/07/16 00:00:00.000;2024/08/15 00:00:00.000;2024/06/16 00:00:00.000;2024/07/16 00:00:00.000;19;20;23;11;219;Payée     ;CLI00114  ;GAZ_0126            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;19;23;11
FAC00001437         ;CTR000124      ;2024/07/16 00:00:00.000;2024/08/15 00:00:00.000;2024/06/16 00:00:00.000;2024/07/16 00:00:00.000;21;20;25;12;240;Payée     ;CLI00192  ;GAZ_0072            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;21;25;12
FAC00001576         ;CTR000136      ;2024/07/16 00:00:00.000;2024/08/15 00:00:00.000;2024/06/16 00:00:00.000;2024/07/16 00:00:00.000;263;20;316;158;62;En attente;CLI00093  ;EAU_0065            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;263;316;158
FAC00001863         ;CTR000161      ;2024/07/16 00:00:00.000;2024/08/15 00:00:00.000;2024/06/16 00:00:00.000;2024/07/16 00:00:00.000;85;20;102;51;571;Payée     ;CLI00153  ;ELEC_0019           ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;85;102;51
FAC00000650         ;CTR000057      ;2024/07/17 00:00:00.000;2024/08/16 00:00:00.000;2024/06/17 00:00:00.000;2024/07/17 00:00:00.000;16;20;19;9;180;Payée     ;CLI00154  ;GAZ_0123            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;16;19;9
FAC00001483         ;CTR000128      ;2024/07/17 00:00:00.000;2024/08/16 00:00:00.000;2024/06/17 00:00:00.000;2024/07/17 00:00:00.000;212;20;254;127;1415;Payée     ;CLI00110  ;ELEC_0055           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;212;254;127
FAC00001877         ;CTR000163      ;2024/07/17 00:00:00.000;2024/08/16 00:00:00.000;2024/06/17 00:00:00.000;2024/07/17 00:00:00.000;7;20;9;4;87;Payée     ;CLI00146  ;GAZ_0108            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;7;9;4
FAC00001213         ;CTR000105      ;2024/07/18 00:00:00.000;2024/08/17 00:00:00.000;2024/06/18 00:00:00.000;2024/07/18 00:00:00.000;139;20;167;83;33;En attente;CLI00074  ;EAU_0044            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;139;167;83
FAC00001556         ;CTR000134      ;2024/07/18 00:00:00.000;2024/08/17 00:00:00.000;2024/06/18 00:00:00.000;2024/07/18 00:00:00.000;150;20;180;90;1000;Payée     ;CLI00110  ;ELEC_0052           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;150;180;90
FAC00001834         ;CTR000159      ;2024/07/18 00:00:00.000;2024/08/17 00:00:00.000;2024/06/18 00:00:00.000;2024/07/18 00:00:00.000;214;20;257;128;51;Payée     ;CLI00014  ;EAU_0062            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;214;257;128
FAC00000130         ;CTR000012      ;2024/07/19 00:00:00.000;2024/08/18 00:00:00.000;2024/06/19 00:00:00.000;2024/07/19 00:00:00.000;199;20;239;119;1329;En attente;CLI00009  ;ELEC_0046           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;199;239;119
FAC00000149         ;CTR000013      ;2024/07/19 00:00:00.000;2024/08/18 00:00:00.000;2024/06/19 00:00:00.000;2024/07/19 00:00:00.000;204;20;245;122;1362;Payée     ;CLI00054  ;ELEC_0037           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;204;245;122
FAC00000819         ;CTR000071      ;2024/07/19 00:00:00.000;2024/08/18 00:00:00.000;2024/06/19 00:00:00.000;2024/07/19 00:00:00.000;129;20;155;77;30;Payée     ;CLI00090  ;EAU_0122            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;129;155;77
FAC00000932         ;CTR000081      ;2024/07/19 00:00:00.000;2024/08/18 00:00:00.000;2024/06/19 00:00:00.000;2024/07/19 00:00:00.000;183;20;219;109;1221;En retard ;CLI00110  ;ELEC_0100           ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;183;219;109
FAC00001027         ;CTR000089      ;2024/07/19 00:00:00.000;2024/08/18 00:00:00.000;2024/06/19 00:00:00.000;2024/07/19 00:00:00.000;104;20;125;62;698;Payée     ;CLI00090  ;ELEC_0091           ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;104;125;62
FAC00001136         ;CTR000098      ;2024/07/19 00:00:00.000;2024/08/18 00:00:00.000;2024/06/19 00:00:00.000;2024/07/19 00:00:00.000;88;20;106;53;21;Payée     ;CLI00081  ;EAU_0116            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;88;106;53
FAC00001378         ;CTR000119      ;2024/07/20 00:00:00.000;2024/08/19 00:00:00.000;2024/06/20 00:00:00.000;2024/07/20 00:00:00.000;267;20;321;160;1785;Payée     ;CLI00180  ;ELEC_0034           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;267;321;160
FAC00001740         ;CTR000150      ;2024/07/21 00:00:00.000;2024/08/20 00:00:00.000;2024/06/21 00:00:00.000;2024/07/21 00:00:00.000;387;20;464;232;92;Payée     ;CLI00043  ;EAU_0113            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;387;464;232
FAC00001833         ;CTR000158      ;2024/07/21 00:00:00.000;2024/08/20 00:00:00.000;2024/06/21 00:00:00.000;2024/07/21 00:00:00.000;346;20;415;207;82;En attente;CLI00049  ;EAU_0101            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;346;415;207
FAC00000393         ;CTR000035      ;2024/07/22 00:00:00.000;2024/08/21 00:00:00.000;2024/06/22 00:00:00.000;2024/07/22 00:00:00.000;165;20;198;99;1103;Payée     ;CLI00106  ;ELEC_0100           ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;165;198;99
FAC00000545         ;CTR000048      ;2024/07/22 00:00:00.000;2024/08/21 00:00:00.000;2024/06/22 00:00:00.000;2024/07/22 00:00:00.000;18;20;22;11;206;Payée     ;CLI00148  ;GAZ_0063            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;18;22;11
FAC00001788         ;CTR000154      ;2024/07/22 00:00:00.000;2024/08/21 00:00:00.000;2024/06/22 00:00:00.000;2024/07/22 00:00:00.000;42;20;50;25;468;En retard ;CLI00110  ;GAZ_0081            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;42;50;25
FAC00000168         ;CTR000015      ;2024/07/23 00:00:00.000;2024/08/22 00:00:00.000;2024/06/23 00:00:00.000;2024/07/23 00:00:00.000;98;20;117;58;654;En attente;CLI00146  ;ELEC_0100           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;98;117;58
FAC00000491         ;CTR000043      ;2024/07/23 00:00:00.000;2024/08/22 00:00:00.000;2024/06/23 00:00:00.000;2024/07/23 00:00:00.000;330;20;397;198;78;Payée     ;CLI00078  ;EAU_0002            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;330;397;198
FAC00000699         ;CTR000061      ;2024/07/23 00:00:00.000;2024/08/22 00:00:00.000;2024/06/23 00:00:00.000;2024/07/23 00:00:00.000;33;20;40;20;377;En attente;CLI00166  ;GAZ_0012            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;33;40;20
FAC00001818         ;CTR000157      ;2024/07/23 00:00:00.000;2024/08/22 00:00:00.000;2024/06/23 00:00:00.000;2024/07/23 00:00:00.000;209;20;251;125;1397;En attente;CLI00053  ;ELEC_0133           ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;209;251;125
FAC00000838         ;CTR000073      ;2024/07/24 00:00:00.000;2024/08/23 00:00:00.000;2024/06/24 00:00:00.000;2024/07/24 00:00:00.000;31;20;37;18;347;Payée     ;CLI00077  ;GAZ_0012            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;31;37;18
FAC00001997         ;CTR000173      ;2024/07/24 00:00:00.000;2024/08/23 00:00:00.000;2024/06/24 00:00:00.000;2024/07/24 00:00:00.000;203;20;244;122;1356;Payée     ;CLI00023  ;ELEC_0112           ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;203;244;122
FAC00000077         ;CTR000007      ;2024/07/25 00:00:00.000;2024/08/24 00:00:00.000;2024/06/25 00:00:00.000;2024/07/25 00:00:00.000;130;20;157;78;872;En retard ;CLI00112  ;ELEC_0085           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;130;157;78
FAC00000626         ;CTR000055      ;2024/07/25 00:00:00.000;2024/08/24 00:00:00.000;2024/06/25 00:00:00.000;2024/07/25 00:00:00.000;331;20;397;198;78;En retard ;CLI00078  ;EAU_0062            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;331;397;198
FAC00001930         ;CTR000168      ;2024/07/25 00:00:00.000;2024/08/24 00:00:00.000;2024/06/25 00:00:00.000;2024/07/25 00:00:00.000;18;20;22;11;209;Payée     ;CLI00022  ;GAZ_0138            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;18;22;11
FAC00000412         ;CTR000037      ;2024/07/26 00:00:00.000;2024/08/25 00:00:00.000;2024/06/26 00:00:00.000;2024/07/26 00:00:00.000;9;20;11;5;103;Payée     ;CLI00069  ;GAZ_0078            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;9;11;5
FAC00001455         ;CTR000125      ;2024/07/26 00:00:00.000;2024/08/25 00:00:00.000;2024/06/26 00:00:00.000;2024/07/26 00:00:00.000;39;20;47;23;439;Payée     ;CLI00095  ;GAZ_0117            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;39;47;23
FAC00001615         ;CTR000140      ;2024/07/27 00:00:00.000;2024/08/26 00:00:00.000;2024/06/27 00:00:00.000;2024/07/27 00:00:00.000;419;20;503;251;99;En attente;CLI00123  ;EAU_0020            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;419;503;251
FAC00000188         ;CTR000017      ;2024/07/28 00:00:00.000;2024/08/27 00:00:00.000;2024/06/28 00:00:00.000;2024/07/28 00:00:00.000;9;20;11;5;107;Payée     ;CLI00190  ;GAZ_0036            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;9;11;5
FAC00000273         ;CTR000024      ;2024/07/28 00:00:00.000;2024/08/27 00:00:00.000;2024/06/28 00:00:00.000;2024/07/28 00:00:00.000;62;20;75;37;14;Payée     ;CLI00150  ;EAU_0098            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;62;75;37
FAC00000452         ;CTR000040      ;2024/07/28 00:00:00.000;2024/08/27 00:00:00.000;2024/06/28 00:00:00.000;2024/07/28 00:00:00.000;20;20;24;12;230;Payée     ;CLI00020  ;GAZ_0093            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;20;24;12
FAC00000990         ;CTR000086      ;2024/07/28 00:00:00.000;2024/08/27 00:00:00.000;2024/06/28 00:00:00.000;2024/07/28 00:00:00.000;10;20;12;6;111;Payée     ;CLI00172  ;GAZ_0126            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;10;12;6
FAC00001108         ;CTR000096      ;2024/07/29 00:00:00.000;2024/08/28 00:00:00.000;2024/06/29 00:00:00.000;2024/07/29 00:00:00.000;29;20;35;17;326;En attente;CLI00138  ;GAZ_0045            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;29;35;17
FAC00001868         ;CTR000162      ;2024/07/29 00:00:00.000;2024/08/28 00:00:00.000;2024/06/29 00:00:00.000;2024/07/29 00:00:00.000;36;20;43;21;402;Payée     ;CLI00004  ;GAZ_0093            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;36;43;21
FAC00001045         ;CTR000091      ;2024/07/30 00:00:00.000;2024/08/29 00:00:00.000;2024/06/30 00:00:00.000;2024/07/30 00:00:00.000;100;20;120;60;668;Payée     ;CLI00081  ;ELEC_0031           ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;100;120;60
FAC00001533         ;CTR000132      ;2024/07/31 00:00:00.000;2024/08/30 00:00:00.000;2024/07/01 00:00:00.000;2024/07/31 00:00:00.000;229;20;274;137;1527;En retard ;CLI00026  ;ELEC_0118           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;229;274;137
FAC00001462         ;CTR000126      ;2024/08/01 00:00:00.000;2024/08/31 00:00:00.000;2024/07/02 00:00:00.000;2024/08/01 00:00:00.000;29;20;35;17;328;Payée     ;CLI00199  ;GAZ_0024            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;29;35;17
FAC00000680         ;CTR000060      ;2024/08/02 00:00:00.000;2024/09/01 00:00:00.000;2024/07/03 00:00:00.000;2024/08/02 00:00:00.000;153;20;184;92;1024;En retard ;CLI00022  ;ELEC_0028           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;153;184;92
FAC00002043         ;CTR000177      ;2024/08/03 00:00:00.000;2024/09/02 00:00:00.000;2024/07/04 00:00:00.000;2024/08/03 00:00:00.000;70;20;85;42;16;Payée     ;CLI00089  ;EAU_0134            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;70;85;42
FAC00000126         ;CTR000011      ;2024/08/04 00:00:00.000;2024/09/03 00:00:00.000;2024/07/05 00:00:00.000;2024/08/04 00:00:00.000;276;20;331;165;65;Payée     ;CLI00072  ;EAU_0140            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;276;331;165
FAC00000318         ;CTR000028      ;2024/08/04 00:00:00.000;2024/09/03 00:00:00.000;2024/07/05 00:00:00.000;2024/08/04 00:00:00.000;33;20;39;19;367;Payée     ;CLI00028  ;GAZ_0024            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;33;39;19
FAC00000825         ;CTR000072      ;2024/08/04 00:00:00.000;2024/09/03 00:00:00.000;2024/07/05 00:00:00.000;2024/08/04 00:00:00.000;90;20;108;54;21;Payée     ;CLI00185  ;EAU_0116            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;90;108;54
FAC00000350         ;CTR000031      ;2024/08/05 00:00:00.000;2024/09/04 00:00:00.000;2024/07/06 00:00:00.000;2024/08/05 00:00:00.000;36;20;44;22;407;Payée     ;CLI00048  ;GAZ_0111            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;36;44;22
FAC00001074         ;CTR000093      ;2024/08/06 00:00:00.000;2024/09/05 00:00:00.000;2024/07/07 00:00:00.000;2024/08/06 00:00:00.000;317;20;380;190;75;Payée     ;CLI00037  ;EAU_0131            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;317;380;190
FAC00000673         ;CTR000059      ;2024/08/07 00:00:00.000;2024/09/06 00:00:00.000;2024/07/08 00:00:00.000;2024/08/07 00:00:00.000;29;20;35;17;328;Payée     ;CLI00093  ;GAZ_0138            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;29;35;17
FAC00000771         ;CTR000067      ;2024/08/07 00:00:00.000;2024/09/06 00:00:00.000;2024/07/08 00:00:00.000;2024/08/07 00:00:00.000;84;20;101;50;562;Payée     ;CLI00007  ;ELEC_0124           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;84;101;50
FAC00000998         ;CTR000087      ;2024/08/09 00:00:00.000;2024/09/08 00:00:00.000;2024/07/10 00:00:00.000;2024/08/09 00:00:00.000;44;20;53;26;498;Payée     ;CLI00164  ;GAZ_0081            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;44;53;26
FAC00002047         ;CTR000178      ;2024/08/10 00:00:00.000;2024/09/09 00:00:00.000;2024/07/11 00:00:00.000;2024/08/10 00:00:00.000;289;20;346;173;1927;Payée     ;CLI00185  ;ELEC_0067           ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;289;346;173
FAC00000851         ;CTR000074      ;2024/08/12 00:00:00.000;2024/09/11 00:00:00.000;2024/07/13 00:00:00.000;2024/08/12 00:00:00.000;115;20;139;69;772;Payée     ;CLI00088  ;ELEC_0028           ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;115;139;69
FAC00001249         ;CTR000108      ;2024/08/12 00:00:00.000;2024/09/11 00:00:00.000;2024/07/13 00:00:00.000;2024/08/12 00:00:00.000;284;20;341;170;67;Payée     ;CLI00194  ;EAU_0011            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;284;341;170
FAC00000952         ;CTR000083      ;2024/08/13 00:00:00.000;2024/09/12 00:00:00.000;2024/07/14 00:00:00.000;2024/08/13 00:00:00.000;158;20;189;94;37;En attente;CLI00181  ;EAU_0017            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;158;189;94
FAC00001420         ;CTR000122      ;2024/08/13 00:00:00.000;2024/09/12 00:00:00.000;2024/07/14 00:00:00.000;2024/08/13 00:00:00.000;265;20;319;159;63;Payée     ;CLI00161  ;EAU_0107            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;265;319;159
FAC00000018         ;CTR000002      ;2024/08/14 00:00:00.000;2024/09/13 00:00:00.000;2024/07/15 00:00:00.000;2024/08/14 00:00:00.000;24;20;29;14;271;Payée     ;CLI00021  ;GAZ_0096            ;2026/01/03 22:25:19.000000000;2026/01/03 22:25:19.000000000;24;29;14
